"","year","codel2_2016","TO_5","TO_6","TO_MULTI","TO_10","TO_8","TO_TA","TO_1","TO_4","TO_9","TO_11","TO_3","TO_7","TO_2","TO_12","TO_13"
"281",2016,"SI04",0,19983172,0,2464287,11197571,895127,1514949,0,1557239,1061289,1109045,0,80954,0,0
"282",2016,"SK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"283",2016,"SK0",0,0,0,0,125807958,36447456,0,0,23514794,0,18500000,34999812,42435920,0,0
"284",2016,"SK01",0,2152641,4980891,0,1931022,1210091,0,588812,976882,0,2600000,36779748,0,0,0
"285",2016,"SK02",0,27733393,12784887,0,630252,957786,0,8202509,0,0,0,4566258,8069634,0,0
"286",2016,"SK03",0,7085460,8523258,0,420168,638524,0,5451266,0,0,0,248167472,8069634,0,0
"287",2016,"SK04",0,4305282,8523258,0,420168,638524,0,5451266,0,0,0,9326055,8069634,0,0
"288",2016,"UK",0,0,0,0,0,331644,0,0,0,0,0,0,0,0,0
"289",2016,"UKC",0,0,132474,0,2426209,440395,1221002,0,113384,0,4537415,0,0,0,0
"290",2016,"UKD",0,0,931857,0,4082501,154589,6422507,0,0,0,7894099,0,0,0,0
"291",2016,"UKD7",0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0
"292",2016,"UKE",0,0,337212,0,312941,0,61961,0,19156,0,0,0,0,0,0
"293",2016,"UKF",0,0,93787,0,1524267,156196,241229,0,0,0,816629,0,0,0,0
"294",2016,"UKG",0,0,0,0,0,28456,503819,0,0,0,695402,0,0,0,0
"295",2016,"UKH",0,0,28555,0,0,129812,272084,0,0,0,389900,0,1348927,0,0
"296",2016,"UKH1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"297",2016,"UKI",0,0,0,0,0,458716,0,0,0,0,2088195,0,0,0,0
"298",2016,"UKJ",0,0,908866,0,440527,0,0,0,0,0,0,0,0,0,0
"299",2016,"UKK",0,0,70340,102489,0,43048,0,0,0,0,1386767,0,102972,0,0
"300",2016,"UKK2",50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"301",2016,"UKK4",50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"302",2016,"UKL1",0,0,143788585,0,0,1458413,4763255,369145,5245439,0,0,0,0,0,0
"303",2016,"UKL2",0,0,60013736,0,0,238119,19138467,0,815808,0,0,0,0,0,0
"304",2016,"UKM",0,2177904,0,0,0,0,0,0,0,0,0,0,0,0,0
"305",2016,"UKM5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"306",2016,"UKM6",0,478076,50000,0,0,0,0,0,0,0,0,0,0,0,0
"307",2016,"UKM7",0,0,0,0,0,0,0,256186,0,0,0,0,0,0,0
"308",2016,"UKM8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309",2016,"UKN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"310",2016,"UKN0",0,86953,0,0,0,0,0,0,0,0,41682,0,0,0,0
"311",2016,"UKZZ",0,0,1283418,0,0,309793,0,0,0,0,0,0,0,0,0
"312",2016,"YT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"313",2016,"0",303163,5212077,800714,41565674,60063753,37524429,14057606,6613491,37463045,8810069,826407987,11786506,21452,0,0
"314",2017,"AD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315",2017,"AT",0,1834425,0,415612,0,6157008,2132167,624498,0,321254,0,14100,0,0,0
"316",2017,"AT11",0,278214,3899043,0,0,459656,839368,372602,0,0,11720209,0,0,0,0
"317",2017,"AT12",0,5000,0,5596062,0,69584,32499386,2172460,742192,13851,8415922,0,0,0,0
"318",2017,"AT13",0,80304,2647105,24167579,0,0,92172,0,17537595,0,710688,0,0,0,0
"319",2017,"AT21",0,0,0,2382105,0,11774,0,0,1090067,49065,1194812,0,0,0,0
"320",2017,"AT22",0,233715,390212,2245083,0,37680,24287095,5672461,1011340,164938,27470107,0,0,0,0
"321",2017,"AT31",0,79099,424551,7388853,0,940919,2679488,1011063,35929,625978,32424302,0,0,0,0
"322",2017,"AT32",0,702205,0,1731819,0,29250,772317,0,0,230757,2670000,0,0,0,0
"323",2017,"AT33",0,0,400292,2296025,0,0,1644104,7800367,356972,59147,0,0,0,0,0
"324",2017,"AT34",0,0,624926,118463,0,0,1445326,0,0,79349,2275305,0,0,0,0
"325",2017,"BE",0,803633,0,0,0,1888890,525382,0,0,0,0,0,0,0,0
"326",2017,"BE1",0,0,1917746,2242822,29694898,2571813,1888644,0,38554188,0,14007722,0,0,0,0
"327",2017,"BE10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"328",2017,"BE2",0,7331702,6398935,14985777,58449148,11277018,34989385,6764112,25072936,0,9328500,0,0,0,0
"329",2017,"BE21",0,0,50000,0,0,0,1739027,526420,0,0,0,0,0,0,0
"330",2017,"BE23",0,50000,0,0,0,0,1541760,84798,0,0,0,0,0,0,0
"331",2017,"BE24",0,0,1001808,0,0,0,0,0,0,0,0,0,0,0,0
"332",2017,"BE25",215828,50000,0,0,0,0,1138847,421583,0,0,0,0,0,0,0
"333",2017,"BE3",0,25900,8714812,9226266,17784748,8060193,1239498,10986306,46216199,0,986569,0,0,0,0
"334",2017,"BE31",0,0,1600183,0,0,88009,2045063,697360,0,0,0,0,0,0,0
"335",2017,"BE32",0,837210,23065897,5516385,0,0,21761907,781824,0,0,0,0,0,0,0
"336",2017,"BE33",0,2410457,12763599,1771169,1386066,315053,9782724,96923,2753106,0,0,0,0,0,0
"337",2017,"BE34",0,11798,2107591,0,0,0,1240177,0,0,0,0,0,0,0,0
"338",2017,"BE35",0,0,5462182,0,0,0,4368766,460487,0,0,0,0,0,0,0
"339",2017,"BG",11657,87019532,282962192,33753705,51229070,47098128,1.5e+07,6188032,109066682,10192221,130961207,148853676,0,0,0
"340",2017,"BG31",454924,3241266,673653,0,11701,358166,12456864,0,0,0,76998100,869598,0,0,0
"341",2017,"BG32",10084,314145,10226,0,308422,362880,912497,0,0,30208,41816653,61699,0,0,0
"342",2017,"BG33",0,0,58287,0,17390,287516,108812,0,0,10709,20819726,0,0,0,0
"343",2017,"BG34",0,0,241074,0,0,353724,4367882,0,0,0,33281842,0,0,0,0
"344",2017,"BG41",0,0,2226121,0,0,299391,2774281,0,0,0,47062473,0,0,0,0
"345",2017,"BG42",0,0,3579,0,0,431804,5411838,0,0,0,86066856,0,0,0,0
"346",2017,"CH04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347",2017,"CH05",0,0,867344,0,0,0,0,0,0,25339,0,0,0,0,0
"348",2017,"CY",0,24515801,102548347,0,13011159,5875513,0,0,0,0,0,0,4626899,0,0
"349",2017,"CY00",0,190426,0,0,0,5234,0,113611,0,0,0,0,0,0,0
"350",2017,"CZ",0,27650,0,0,0,154443,0,0,0,0,0,0,0,0,0
"351",2017,"CZ01",0,1664711,8255481,3149317,12263856,66027648,2225086,630128,5494871,4024117,0,28161037,0,0,0
"352",2017,"CZ02",0,16004679,61692268,478031,35232055,11547873,86683301,4751957,9551003,787970,14483399,168774769,8692750,0,0
"353",2017,"CZ03",91205,22514750,43153358,802527,39929293,17099518,23285344,3051492,9416758,1183826,7102630,135271917,7192028,0,0
"354",2017,"CZ04",1829551,13695547,22463943,771055,63991115,11061519,9010746,3927210,7909975,682399,24383290,56208359,3614788,0,0
"355",2017,"CZ05",978148,30266942,57164242,1033421,50005189,19192698,25037760,4981208,15207352,1447614,24290859,95880615,5658318,0,0
"356",2017,"CZ06",0,16832135,75699168,425204,65456748,19517151,40819026,3635031,12213186,3490739,29077759,255389837,39057898,0,0
"357",2017,"CZ07",955968,17455206,60421371,934287,75096134,10640217,26628176,9164113,16837219,1167226,34750141,132607577,4112786,0,0
"358",2017,"CZ08",397701,21113829,39686577,398197,73230290,8484145,13011454,2856650,10585983,1172732,29009373,139447437,8938853,0,0
"359",2017,"DE",0,1446746,0,364709329,246805702,18152585,665484,1943850,363842128,730027,0,998677,0,0,0
"360",2017,"DE1",0,0,0,0,4589837,0,0,0,0,0,0,0,0,0,0
"361",2017,"DE11",0,0,0,17153611,57644306,4936866,8492957,4656540,23237778,0,0,0,0,0,0
"362",2017,"DE12",0,0,1137603,7110919,16414226,755958,5968123,1829429,15527814,0,0,0,0,0,0
"363",2017,"DE13",0,0,343862,5034479,14642149,522751,5532258,1740477,8859533,857429,0,0,0,0,0
"364",2017,"DE14",0,0,1559754,5151194,9875021,1324136,5605385,469175,8277678,101048,0,0,0,0,0
"365",2017,"DE2",0,0,0,480524,40442073,7267366,0,0,716459,0,20500000,0,0,0,0
"366",2017,"DE21",0,2758448,0,5450645,15457519,199048,134385,0,4501702,82667,15491894,0,0,0,0
"367",2017,"DE22",3575484,85109,0,1935654,3929079,0,979188,0,2888541,0,50045616,0,0,0,0
"368",2017,"DE23",4214465,244000,0,1259365,4197794,0,188904,0,2683823,0,33622923,0,0,0,0
"369",2017,"DE24",6743098,6332000,0,605554,5404389,0,6410892,0,4075017,941313,13732169,0,0,0,0
"370",2017,"DE25",0,322581,0,2936026,2982196,0,4510817,0,1759771,0,449383,0,0,0,0
"371",2017,"DE26",0,1e+06,0,2039643,5401844,0,4344260,3479934,1399136,0,23772620,0,0,0,0
"372",2017,"DE27",0,136699,213781,4702372,3157429,0,151492,3573265,2991340,108172,22726914,0,0,0,0
"373",2017,"DE3",0,951995,0,0,1619977,0,20000,0,0,0,0,0,0,0,0
"374",2017,"DE30",0,0,48318332,45125977,13466822,15790205,170309146,27809855,13688246,0,24801396,0,0,0,0
"375",2017,"DE4",0,0,0,0,127537,958806,0,0,0,925749,0,0,0,0,0
"376",2017,"DE40",0,0,3466986,79658887,15423097,6630596,50687860,5408022,39717901,0,64692335,573094,0,0,0
"377",2017,"DE5",0,0,0,7534392,2679721,1327676,0,0,13852088,0,0,0,0,0,0
"378",2017,"DE50",0,0,0,0,0,2237459,4086251,4088050,0,0,5194324,0,0,0,0
"379",2017,"DE6",0,722919,0,0,3012098,429916,6189952,0,0,0,0,1550445,0,0,0
"380",2017,"DE60",0,0,0,13338700,15313923,1041188,0,6162007,16182598,0,0,0,0,0,0
"381",2017,"DE7",0,0,0,45920667,5262741,19873492,2064382,0,63857455,0,6843030,0,0,0,0
"382",2017,"DE71",0,0,0,0,231941,0,1472415,59714,0,0,3784273,0,0,0,0
"383",2017,"DE72",0,0,0,0,0,0,1076334,38142,0,0,16886456,0,0,0,0
"384",2017,"DE73",0,761480,0,0,0,0,890753,0,0,0,9335198,0,0,0,0
"385",2017,"DE8",0,144642,0,0,96061,0,0,0,0,5692,558557,0,0,0,0
"386",2017,"DE80",0,538781,677974,30494310,6316571,20575582,78028300,16406853,22388502,0,143715957,40000,0,0,0
"387",2017,"DE9",0,0,0,214169,3794862,18346615,0,0,153800,0,0,0,0,0,0
"388",2017,"DE91",0,477992,153419,1408704,2696908,0,3002240,867483,13259835,0,20790556,0,0,0,0
"389",2017,"DE92",0,293152,346317,2885163,4086707,0,8721578,989699,17072603,0,35315529,0,0,0,0
"390",2017,"DE93",0,758027,648304,3719923,6191268,0,4705760,468407,15612592,0,38464184,0,0,0,0
"391",2017,"DE94",0,2185272,8013979,3388024,7365147,0,6514352,2802247,26472307,6637559,26392815,0,0,0,0
"392",2017,"DEA",0,0,242651,130361804,274566919,43205061,35686788,65120935,138153983,0,8112549,0,0,0,0
"393",2017,"DEA1",0,0,6933403,0,45720,3100137,20328275,5141711,0,5253829,10216236,0,0,0,0
"394",2017,"DEA2",0,0,0,0,282442,0,37502751,6857958,0,0,7292748,0,0,0,0
"395",2017,"DEA3",0,0,11287454,0,0,1923446,7088980,4225527,0,4396997,5535043,0,0,0,0
"396",2017,"DEA4",0,0,0,0,0,0,7606933,810997,0,0,7720831,0,0,0,0
"397",2017,"DEA5",0,231020,517534,0,0,0,19292228,1363498,0,0,10072281,0,0,0,0
"398",2017,"DEB",0,0,0,47682914,11777924,2255901,0,0,18922133,0,0,0,0,0,0
"399",2017,"DEB1",0,0,0,0,0,0,1482771,6866339,0,0,26783832,0,0,0,0
"400",2017,"DEB2",0,0,0,0,0,0,0,3765888,0,0,13973439,0,0,0,0
"401",2017,"DEB3",0,0,0,0,0,3098638,18842995,1858752,0,0,3055484,0,0,0,0
"402",2017,"DEC",0,0,0,0,309332,0,0,0,0,0,0,0,0,0,0
"403",2017,"DEC0",0,159539,0,10149613,1863350,4318465,579713,6761379,34891580,0,10855381,0,0,0,0
"404",2017,"DED",0,301859,0,154422,5849983,7472159,0,0,0,272520,0,0,0,0,0
"405",2017,"DED2",44521133,4431613,452617,13358228,9652709,3463058,115719509,7273068,9979733,2507228,81691398,0,0,0,0
"406",2017,"DED4",21504997,1944332,4080182,13130431,3953923,0,27804574,10199056,6312581,2320524,11622298,0,0,0,0
"407",2017,"DED5",8046900,0,424648,5562101,3881801,0,20564551,4603092,7760345,0,11176632,0,0,0,0
"408",2017,"DEE",0,0,0,4444987,7864121,9257512,3116972,0,703197,0,32500000,0,0,0,0
"409",2017,"DEE0",6563096,0,0,29950214,48755746,10922807,47719825,1391872,23099080,0,23897082,0,0,0,0
"410",2017,"DEF0",0,923396,0,57111514,17720353,12107272,30389545,1072238,13451170,1216335,66251130,20000,0,0,0
"411",2017,"DEG",0,0,0,0,446279,0,0,0,0,0,0,0,0,0,0
"412",2017,"DEG0",0,0,39728625,34999984,29480244,5567867,50368812,15687236,38005041,0,246725387,0,0,0,0
"413",2017,"DK",0,0,0,0,0,2302846,809084,0,0,0,0,0,0,0,0
"414",2017,"DK0",0,0,1261819,9188425,27315789,13317208,20457645,3998227,7449299,0,19808033,0,0,0,0
"415",2017,"DK01",0,0,0,0,1227331,0,2193344,981444,0,234017,0,581895,0,0,0
"416",2017,"DK02",0,0,0,0,577112,0,1775274,0,0,915264,36567,0,0,0,0
"417",2017,"DK03",0,2755722,0,0,327272,0,1646980,0,0,1005154,0,0,0,0,0
"418",2017,"DK04",0,0,0,0,4618755,40068,626171,0,0,0,0,0,0,0,0
"419",2017,"DK05",0,0,0,0,1125646,0,40000,1206631,0,0,0,0,0,0,0
"420",2017,"EE00",0,4084725,174579586,52337648,29429287,27667371,76528455,93059942,44718771,16939983,392245,222889495,44649516,0,0
"421",2017,"EL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422",2017,"EL30",28833845,53614096,175154277,73712595,43614214,32572846,3887542,93899026,58853370,7181833,12500000,18563441,31914427,0,0
"423",2017,"EL4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424",2017,"EL41",38879,31302,46841198,10079865,2656677,3833465,0,0,0,1424180,0,21077872,786422,0,0
"425",2017,"EL42",54908,19188405,45154712,10803774,3565373,5530387,0,0,0,929231,0,0,891520,0,0
"426",2017,"EL43",135631,37980448,65618497,31288298,9188997,6239885,0,0,19387915,1424201,0,33609005,786422,0,0
"427",2017,"EL51",510262,11809028,122077589,26525894,10381367,16746251,0,0,0,5476050,0,192885,4540955,0,0
"428",2017,"EL52",4534730,65303275,162784585,76838761,28652293,30315199,0,217114682,59467388,5331009,0,148396872,4540955,0,0
"429",2017,"EL53",5989154,14159418,30761542,15130051,4247722,4216623,0,994291,13171571,1427083,1250000,29824067,786422,0,0
"430",2017,"EL54",107071,8458372,104292591,12005267,5905679,12670662,0,0,0,5476050,0,0,4540955,0,0
"431",2017,"EL61",173265,20890558,94609770,20353818,11753277,16851527,0,0,0,5476050,0,18119695,4540955,0,0
"432",2017,"EL62",43655,2758535,52456598,9491579,3116516,3788359,0,0,0,1424260,0,3165082,786422,0,0
"433",2017,"EL63",192850,21429598,131724389,38789969,11446461,16136739,420506,0,0,5476050,0,67248524,4540955,0,0
"434",2017,"EL64",2191291,22375627,41004374,22290450,5174798,8398724,0,0,31653744,3300237,46950,21035622,1819281,0,0
"435",2017,"EL65",291068,5236608,58791861,15863309,7414773,6410781,0,0,0,1427164,0,18928671,786422,0,0
"436",2017,"ES",2761,116842,0,11844856,741937683,8203716,0,0,62215342,0,718838979,0,0,0,0
"437",2017,"ES11",5173863,15320439,0,42373258,7124708,233827,58474266,9054814,30416926,0,9282642,0,27031403,0,0
"438",2017,"ES12",0,24614856,0,4058323,0,78462,10751446,1924713,1026008,0,10360216,0,0,0,0
"439",2017,"ES13",0,0,0,6518427,0,1030649,2315063,192096,1009443,0,107489,0,5643876,0,0
"440",2017,"ES21",6635416,351125,1144702,0,0,0,12295995,3466069,0,0,1356257,0,2903017,0,0
"441",2017,"ES22",9862,186630,364602,0,0,0,28971098,388684,0,0,1951931,0,114728,0,0
"442",2017,"ES23",0,570052,0,600466,837359,132012,2750135,315452,179749,0,105124,0,163484,0,0
"443",2017,"ES24",513609,309877,469247,0,0,0,2648883,95770,0,0,222271,0,305512,0,0
"444",2017,"ES3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"445",2017,"ES30",0,0,0,0,0,0,98624325,8698963,0,0,6054815,0,284881,0,0
"446",2017,"ES41",0,136277,0,0,0,0,15958015,1693818,0,0,1676388,64391893,433938,0,0
"447",2017,"ES42",0,12090563,0,9166770,20733305,1564443,17746835,0,0,0,13757205,0,7779538,0,0
"448",2017,"ES43",0,7409374,0,57174342,49457671,248962,7713970,32092,1538176,0,6108767,10503438,6501577,0,0
"449",2017,"ES51",42697,632702,182816,0,0,0,74926850,7641803,0,0,1359299,0,2851054,0,0
"450",2017,"ES52",0,183858,0,0,0,0,49797180,278956,0,0,4323509,0,1054024,0,0
"451",2017,"ES53",0,0,0,0,0,0,299863,3084414,0,0,35217,0,0,0,0
"452",2017,"ES61",1716053,13853285,0,172555628,65658800,9229799,83979543,1172008,4735707,0,44414966,140420297,10001117,0,0
"453",2017,"ES62",0,7272455,0,3977742,18276412,54212,17110260,0,0,0,4690221,0,3689090,0,0
"454",2017,"ES63",0,0,0,0,0,0,0,0,0,0,4066,0,0,0,0
"455",2017,"ES64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"456",2017,"ES7",776,26850,0,0,0,362525,15159,0,0,12506,4114,0,0,0,0
"457",2017,"ES70",0,0,46721723,0,0,148343,1752647,0,0,0,3061465,0,1998803,0,0
"458",2017,"FI",0,8569839,0,3683321,0,3650704,0,0,0,0,7225778,5161704,0,0,0
"459",2017,"FI1",0,0,21138384,21950014,16006148,16268864,0,0,15193941,0,37237119,0,0,0,0
"460",2017,"FI19",0,1184355,45023828,9809162,11689129,1536783,1781099,30000,4134471,0,50207,942586,0,0,0
"461",2017,"FI1B",0,20000,5472492,1968466,11172233,0,0,0,2819522,143136,0,724405,0,0,0
"462",2017,"FI1C",0,1208352,39053969,8474607,10294956,1725692,20000,0,4148079,209719,0,2019219,0,0,0
"463",2017,"FI1D",0,1440591,233691368,38065984,47876912,4817665,4787150,229878,20199486,0,4032448,0,0,0,0
"464",2017,"FI20",0,0,1911363,0,0,168153,0,0,0,0,0,0,0,0,0
"465",2017,"FR",801794,11641641,51516943,0,317109546,19659653,171267,356917,82313353,0,319962,5741973,0,0,0
"466",2017,"FR10",0,0,28531219,18385834,46472168,5866872,0,5377602,87227071,0,0,0,3707192,0,0
"467",2017,"FR2",0,0,0,0,0,1438763,0,0,0,6381588,0,0,0,0,0
"468",2017,"FR3",0,0,76388771,19672387,19203813,6461471,0,24983872,0,0,0,0,2667567,0,0
"469",2017,"FR91",0,24618994,14738875,10350949,47965769,481732,0,3437842,6624433,0,4977469,343127,907867,0,0
"470",2017,"FRB0",0,0,1037662,11844216,25625558,671543,10673416,2191179,14931819,0,22462577,0,8660330,0,0
"471",2017,"FRC1",0,6063225,33501596,6782488,1876605,432091,0,5854004,24430924,0,0,0,200905,0,0
"472",2017,"FRC2",0,843417,35482096,12806197,1546597,3621721,1480170,28192129,20887650,0,0,723792,710330,0,0
"473",2017,"FRD1",0,0,64386272,9474727,7657542,485774,0,0,9665244,0,0,0,14010131,0,0
"474",2017,"FRD2",0,875531,26779930,192120,14824549,1254539,90000,16151806,10740218,0,0,0,0,0,0
"475",2017,"FRE1",0,5706161,4048544,0,33524938,16009202,12029585,7352389,35901952,0,7893764,0,0,0,0
"476",2017,"FRE2",0,0,48484148,0,17917393,2233838,0,16447192,12533501,0,0,0,10379701,0,0
"477",2017,"FRF1",0,0,5929973,18475842,3341755,1390752,22547322,1507410,22031656,1134886,5129964,0,1730422,0,0
"478",2017,"FRF2",0,0,47435892,7450081,18334591,66121,0,5091890,18133968,0,0,0,1361528,0,0
"479",2017,"FRF3",248760,3132712,15678896,17134793,4058661,466830,20999538,31581435,24512821,0,59793392,0,1826398,0,0
"480",2017,"FRG0",0,0,12900824,23502742,970847,4300769,70700902,17811538,34303066,0,7257633,0,1870041,0,0
"481",2017,"FRH0",0,0,39667270,14544469,6537682,631180,0,29760635,45872304,0,0,0,2239157,0,0
"482",2017,"FRI1",273579,511300,127773448,0,14491353,94021,578021,0,35722375,0,0,0,12118969,0,0
"483",2017,"FRI2",0,784124,14886173,5879507,365900,577514,0,1880511,11192031,0,0,0,1819906,0,0
"484",2017,"FRI3",0,2747480,2359160,2111840,3424672,2794134,4742671,5843241,28601224,0,11639761,0,1563455,0,0
"485",2017,"FRJ1",0,945615,53973508,2282270,28089849,0,0,0,35333329,0,86410,0,559231,0,0
"486",2017,"FRJ2",238807,5647759,11501441,20143366,8144667,5238711,20894790,8123066,26682737,0,78733129,0,7015776,0,0
"487",2017,"FRK1",0,2000688,1324370,0,11479420,402403,4941124,14010778,18228748,0,4653910,0,33895457,0,0
"488",2017,"FRK2",1676384,4440496,68312423,33277686,9315142,4699133,1930674,0,53791076,0,4426441,436564,0,0,0
"489",2017,"FRL0",0,2970080,43439415,43385579,819835,7894525,226192,150279,37225868,0,604055,0,15812434,0,0
"490",2017,"FRM0",0,0,1130119,1667454,2391100,1274872,341158,4318212,1486055,0,5120140,0,384910,0,0
"491",2017,"FRY2",0,24487250,20287824,16384072,26636081,0,138716,0,268343,0,15079743,0,0,0,0
"492",2017,"FRY3",0,10152334,4942862,7791776,19173962,3521756,0,70136,710076,0,0,40321,0,8360655,0
"493",2017,"FRY4",1532360,177774,68311978,41774760,82388379,9837454,16002015,7993076,5540736,0,59046202,208649254,0,0,0
"494",2017,"FRZZ",0,2580056,0,0,2312732,424933,1837376,0,0,0,543398,0,0,0,0
"495",2017,"HR",0,0,0,29371526,37260785,12199338,0,15000,4093912,305087,0,0,0,0,0
"496",2017,"HR0",0,89637,0,19809191,0,0,1535095,0,0,0,116366026,0,0,0,0
"497",2017,"HR03",0,13449619,0,21595229,0,406872,0,3041970,511945,0,47901542,30410559,213323,0,0
"498",2017,"HR04",163219,62308723,0,55662162,0,30865490,5458131,5718444,5067078,0,102896430,26258114,213323,0,0
"499",2017,"HU",0,1167423,0,0,0,0,364801,15000,0,0,0,0,0,0,0
"500",2017,"HU11",68356865,9508949,25904365,10569244,0,60504841,731483,53490959,25537872,108045476,2634554,210697318,0,0,0
"501",2017,"HU21",776602,13294951,3268254,2619236,2347095,0,9773051,8295527,5870521,326756,95027897,73928238,465583,0,0
"502",2017,"HU22",476070,3703784,7652557,2940601,2742786,0,3568029,8388120,1108482,0,63580816,136961258,553570,0,0
"503",2017,"HU23",1354293,26000106,3403134,2703665,1146595,0,6101236,3492246,3140809,12906,75484123,135964502,371680,0,0
"504",2017,"HU31",676063,5011585,1983324,5465053,1639474,0,9263760,8310227,2810012,11617,87648389,75840525,1143704,0,0
"505",2017,"HU32",2107829,20566035,1758778,4773223,3903809,0,8753877,12847968,1656802,0,108855620,86593160,731663,0,0
"506",2017,"HU33",622943,5739381,5239848,8105371,5421710,0,49448083,10988663,2086782,0,112047389,53926635,913631,0,0
"507",2017,"HUZZ",0,0,976758370,17144888,338838035,0,0,0,0,0,1148615,0,7365005,0,0
"508",2017,"IE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"509",2017,"IE04",0,44818,0,0,0,0,3020520,13328378,1276910,0,7273998,25030,0,0,0
"510",2017,"IE05",608941,0,5703252,0,0,536670,172459,14936575,0,0,5253537,0,0,0,0
"511",2017,"IS",0,0,0,0,0,0,411571,0,0,0,0,0,0,0,0
"512",2017,"IT",0,44155456,1560075,40031332,905727085,43591485,53329327,5065948,39244072,34094328,117145269,59766080,0,0,0
"513",2017,"ITC1",0,0,0,50214163,132443082,7170155,0,30321641,41903647,1595,3e+07,0,0,0,0
"514",2017,"ITC2",0,1206027,0,1422403,2937518,536300,956329,0,122535,20048,26736,0,6904910,0,0
"515",2017,"ITC3",94500,158952,0,3564268,0,3636180,11243599,32862,261121,0,8962118,0,6983992,0,0
"516",2017,"ITC4",0,0,0,106504685,43790323,10654423,38339385,5693187,8740247,48700,31584072,0,0,0,0
"517",2017,"ITF1",0,0,0,6626555,801205,8555275,0,0,0,0,51300000,0,0,0,0
"518",2017,"ITF2",0,0,0,1654814,1028994,273851,1280000,0,0,0,0,0,390440,0,0
"519",2017,"ITF3",1671235,42898358,0,62797476,1976211,5012918,41862705,64390370,7047622,1561530,19905750,0,68637,0,0
"520",2017,"ITF4",5872846,78019337,0,72831493,48218912,11346762,62761,0,15632021,2055365,66804814,4500484,16346661,0,0
"521",2017,"ITF5",0,785255,0,11191674,6186800,9700872,994184,323937,154418,276236,133675,25000,784089,0,0
"522",2017,"ITF6",40888788,14918736,0,19087508,3882872,7331863,615352,1616511,0,479587,11682081,36130056,18514796,0,0
"523",2017,"ITG1",0,5082529,0,33714868,6187312,11589864,0,6500789,0,2279652,3040295,0,0,0,0
"524",2017,"ITG2",6510864,1917957,0,17948880,10949208,5666302,7369307,8241516,3278350,254526,16445068,0,18444293,0,0
"525",2017,"ITH1",0,0,0,122921,0,666505,83233,277430,0,0,0,0,0,0,0
"526",2017,"ITH2",0,0,0,9581832,12723224,1903716,4039446,9981,1336031,247623,0,0,0,0,0
"527",2017,"ITH3",0,333755,0,54058408,41377852,2717631,329407,690811,13168163,0,7911343,0,92531,0,0
"528",2017,"ITH4",0,0,0,15597988,18569822,2207679,3745197,2367400,7559582,31656,68555,0,0,0,0
"529",2017,"ITH5",0,2298699,0,34727578,107210912,14686842,41978896,9e+06,26087741,237876,15630617,0,1108551,0,0
"530",2017,"ITI1",0,3888601,1033522,22398083,69700559,8326199,63300642,4206350,20402379,822166,40454709,0,12467100,0,0
"531",2017,"ITI2",0,1082706,0,8126279,7201053,1586040,917165,940834,814296,54210,848532,0,0,0,0
"532",2017,"ITI3",588452,1151028,0,12303718,21159188,2950543,12258243,4982882,3326448,629287,2174415,0,0,0,0
"533",2017,"ITI4",0,741421,0,44761444,7404968,4091603,3699375,2753425,7942826,384139,26250000,0,234504,0,0
"534",2017,"LT",0,114221,129880314,40450077,159361108,64059754,47762299,163393093,88993935,3140046,136657344,428873343,6018418,0,0
"535",2017,"LT01",0,1000,0,0,2150,0,0,0,2100,0,0,759980,0,0,0
"536",2017,"LTZ",0,108800,0,0,27169,957973,0,0,490981,421170,0,0,0,0,0
"537",2017,"LU",0,883398,671042,1585277,6003825,1360132,1974283,1901492,2587388,0,0,0,0,0,0
"538",2017,"LU00",0,0,0,0,0,362389,0,0,0,3864157,0,0,0,0,0
"539",2017,"LV00",0,7616034,15280246,15098807,84198944,25128926,30804145,11603960,26076199,2678601,69485932,303727272,3917055,0,0
"540",2017,"MT",0,0,0,0,0,21264,0,0,0,0,0,0,0,0,0
"541",2017,"MT00",0,9317340,0,12167440,2180477,3063966,0,6416699,769549,0,21117064,17201476,5118779,0,0
"542",2017,"NL",0,584310,792862,0,0,0,0,0,0,0,0,629694,0,0,0
"543",2017,"NL1",0,0,0,0,6009414,2356640,2368032,606027,35161702,0,0,0,0,0,0
"544",2017,"NL11",0,0,6725540,0,0,1273473,5729939,3916987,0,3037566,0,0,0,0,0
"545",2017,"NL12",0,0,2284967,0,0,0,3244440,1450846,0,0,0,0,0,0,0
