Substance,ISO,Country,NUTS 2,NUTS 2 desc,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022
GWP_100_AR5_GHG,GRC,Greece,EL43,Kriti,6002.6098907663,6316.4211462105,6251.5643573827,6391.4014108906,6368.5430099272,6808.9039941854,6968.7431127844,6915.2196075298,6987.9817880353,7153.4721835811,7313.7904626494,7104.2253480458,7328.1483828817,7567.2945401364,7206.3143554819,7674.3927184193,7670.859906192,7732.7593936638,7813.2653869938,6861.1033787635,5970.1992003153,5755.0765555367,5367.2458929267,5028.0785969476,5010.3278568446,5134.7865698781,4712.31373076,5202.8165334108,4945.7013676159,4871.2224758481,4590.8731706001,4741.3964884383,5100.4462883532
GWP_100_AR5_GHG,GRC,Greece,EL51,"Anatoliki Makedonia, Thraki",4510.9580381348,4276.8331426308,4165.120915813,4055.8529449837,4092.7479755743,4206.9905022337,4708.7124224763,4682.917315535,4823.6438890995,4715.7336749372,4699.4614201816,4512.8816927359,5663.6726947248,6023.333462735,5928.4174695382,5817.3549867719,5655.4887917176,5905.4748814402,5638.3638178442,5223.1607425478,4930.6237778068,4871.1954226791,4057.3282543037,3807.6409394161,3744.198922958,4053.2399721444,4070.0642310724,3994.6435416938,3877.023825072,3958.4826060723,3867.1351368505,4028.9237057164,4078.8039591534
GWP_100_AR5_GHG,GRC,Greece,EL52,Kentriki Makedonia,9354.8756728235,9560.6972849324,9340.6579297713,9370.7292025784,9653.158986116,10240.30540262,11078.951460782,11290.17845031,11793.246504337,11800.885482086,11803.632851641,11712.796850967,11972.866539877,12618.427323978,12422.496251919,13692.841031438,13382.278615648,13729.939780029,13144.318398463,12500.240918191,11901.115638243,11331.416407665,10321.378559292,9776.965349344,9601.5717530599,9787.641213922,10057.940924016,9935.2825182843,9614.4487614021,9707.2883321284,9325.7592526169,9619.0397047826,9974.4512656665
GWP_100_AR5_GHG,GRC,Greece,EL53,Dytiki Makedonia,28973.140464501,26256.264424648,28261.074815194,28220.367747492,29460.255622308,30657.589376072,28114.783177114,28662.320207507,29455.21436608,29663.090583838,33075.342106679,33847.056496348,33426.063669409,34503.00468822,35178.319507965,35214.421358855,32542.505810778,33849.675256509,33208.384015566,33769.090219512,31217.049626261,31166.006173317,32606.787412286,28562.173633524,26818.410999739,23500.204078094,20173.186232812,19774.943652354,19270.644933828,14169.655081881,8416.1172564627,7530.6532427008,7398.5770444766
GWP_100_AR5_GHG,GRC,Greece,EL54,Ipeiros,1831.5888133812,1900.3959733459,1885.9266707263,1889.9292607193,1924.20097307,1963.5032161511,2099.7246145646,2126.233939904,2197.6746881824,2217.9321034096,2237.6161354469,2264.2410648991,2325.6924382207,2478.3011604256,2427.3647171534,2489.0836306741,2482.3345355934,2483.5150816558,2450.3147359537,2487.8145983209,2316.3881800236,2260.2489634047,1945.0401390784,1837.0374076158,1816.197377506,1874.0729930735,1864.3929654869,1823.8691257238,1782.2824736545,1819.9935402294,1724.6790158365,1780.6397447963,1900.0054792861
GWP_100_AR5_GHG,GRC,Greece,EL61,Thessalia,6267.9165221356,6404.9385727879,6370.4673179787,6386.6064492412,6467.51629378,6715.5372332055,6977.8228231448,7084.6400825242,7211.8856326195,7101.8733036823,7289.8841311328,7365.4993029324,7315.7829589758,7507.3542103991,7435.6539069051,7557.2731579135,7432.0471250598,7719.1709093883,7159.9046284971,6383.7637403444,5918.3216479954,5459.10377751,5250.0742899414,4763.4462853228,4741.9625315103,4930.1734342555,5032.2488826912,4757.1195662533,4580.3275665087,4638.7505440616,4325.2811645431,4464.5639664539,4682.0234974987
GWP_100_AR5_GHG,GRC,Greece,EL62,Ionia Nisia,885.54195991838,926.82240985537,937.2224714921,936.33476684958,956.77336106827,976.73618615523,1046.0003762807,1065.0737323118,1102.9172613918,1119.1228378295,1124.781548188,1127.6413384881,1164.2372973145,1229.8303747655,1202.1507186549,1231.6773726826,1212.9692970362,1226.5810392083,1230.59855752,1234.9464179233,1161.2956637206,1139.5425356577,977.91103918594,909.31374555422,904.83425998458,954.93004889428,946.20101975797,877.20679350177,874.20208711712,924.37638361826,867.18066388502,899.28661246765,953.55026712067
GWP_100_AR5_GHG,GRC,Greece,EL63,Dytiki Elláda,3761.8305363169,3869.1051015337,3832.6285064765,3826.4512751839,3883.6652557275,4029.4799411094,4263.0269795233,4330.1933380566,4387.7936422121,4352.578911845,4427.8678319469,4496.0642007368,4528.1557927603,4694.983218727,4618.4939662316,4728.4635614406,4662.9572269225,4745.2401576592,4567.5923641575,4380.0802878389,4277.1667224868,3667.3276235438,3481.332249468,3194.6225921055,3294.5638164685,3370.7116212876,3254.4850131195,3109.9191464197,2972.6075173793,3004.4628683004,2826.2255434708,2918.6663237448,3085.439370222
GWP_100_AR5_GHG,GRC,Greece,EL64,Sterea Elláda,6501.3684306093,6604.7790447926,6611.189592497,6590.0654678258,6668.6529907718,6853.7854848299,7056.2146860967,7156.6088927401,7267.6208913901,7183.6995951412,7403.9608233507,7410.1283897938,7354.3267690547,7496.8395781418,7762.7365770882,7738.144368182,7607.0493048098,8039.7175745011,8351.5653716711,7136.1214913393,8055.8976082562,8147.3990700778,7789.3768098977,7408.698295254,6799.8949792426,6722.7198440775,7671.1189707764,7965.7595215964,7635.2697381385,7983.3799162766,7709.2753031189,8090.5057819707,7957.325600126
GWP_100_AR5_GHG,GRC,Greece,EL65,Peloponnisos,10962.484212598,12209.367400052,12567.655525193,12619.579309474,13019.215978246,13422.675392932,13352.805338549,12834.207390785,13161.345340299,13198.612228913,14483.960476746,14365.309009721,14686.782758443,14348.845161711,14614.838828466,14479.063382035,14217.716729561,14755.185560243,13658.129195691,13094.57789274,12439.624973112,12898.132600157,11234.866500665,10683.412380622,10305.249818236,10299.862529743,10263.907519634,10655.304846244,10453.257006463,9519.2213119615,8665.6010882815,9035.2606083431,9411.8466498883
GWP_100_AR5_GHG,GUF,French Guiana,FRY3,Guyane,350.06108495179,384.34719969501,337.36135529637,394.70719042009,395.27794565643,440.4709485491,460.84826853726,476.37839740594,500.42338997925,487.4404769852,301.71630816419,307.38056005809,300.04371583506,336.76776587763,349.4560968137,354.63029346574,351.62939168993,355.45225990878,371.2378077352,462.65992179851,468.09568048767,499.04663379256,457.34631642734,481.40869071546,503.81843533267,509.46603686501,551.6821801594,547.36510411114,555.46553864062,560.73202314359,561.59771786256,571.60850290081,574.16642845284
GWP_100_AR5_GHG,GUF,French Guiana,GF,,21.472029429091,41.606208271833,32.094910597913,54.543785625587,22.881699101758,24.157506229803,31.816907028479,29.171280729609,47.422996975508,33.033839056655,39.414917518098,6.9146030740367,4.8155620498583,5.9001104754078,6.026660491387,6.249971103522,5.9201327419299,6.5344657214806,7.2651362759189,8.8752687157933,9.1794495249715,9.8523929024019,8.6795623153598,9.2160865168525,9.7928428006157,9.9167266481601,10.792086260058,10.530431790073,10.676522026402,10.700413152922,10.71869431021,10.87435192846,11.321669017093
GWP_100_AR5_GHG,HRV,Croatia,HR,,284.2371328544,218.23019017259,275.57280458445,239.70417302637,205.04036214919,228.44859784321,217.65813132381,248.98350253406,228.71625728281,226.34789852072,213.3578525123,218.99405767755,245.75745502141,260.57871494766,258.04044532315,246.84164305369,253.73460670785,263.6482518097,284.36116325204,289.76017513453,247.56544151259,249.00574023321,236.16004017361,242.29426421005,247.6835438219,243.5046326346,246.31809900057,257.07603188477,260.45857880466,267.10506611851,217.61029438482,221.16967016551,241.24069002017
GWP_100_AR5_GHG,HRV,Croatia,HR02,Panonska Hrvatska,14091.921559949,11125.742055112,10437.479124761,10406.062666582,9903.3358898869,9871.2814018908,9927.0080766587,10614.285443038,10553.538956056,10939.268947739,10305.164928796,10730.134797908,10875.608658699,11146.995822689,11623.691972662,11395.299189076,11820.00704856,12521.93139047,11917.771998063,11181.151512658,10709.379769858,10484.569546023,9650.9288473463,9269.5889760047,8920.7299663615,9416.190624244,9486.6451190963,9648.7411259962,9407.3614858558,9700.9863218282,9152.9652294709,8922.9030919386,8695.0143162431
GWP_100_AR5_GHG,HRV,Croatia,HR03,Jadranska Hrvatska,12087.739085309,8914.9100183041,8030.8810257636,7879.7448374875,7534.957744431,8212.3610782177,8099.141068279,9135.6511324735,9417.8793538565,9429.4361777742,9705.2924727318,10234.260746271,10573.284623981,11364.938483362,11251.367659651,11663.317697907,11686.560738673,12365.472676302,12007.079325019,10918.955710957,10741.305687809,10696.504735404,9921.5475094361,10021.42617646,9827.1093750159,9912.2051140239,10122.22748067,9528.1937705221,9224.0846956226,9259.4175133925,8562.9272290326,8785.623014206,8992.4600298783
GWP_100_AR5_GHG,HRV,Croatia,HR05,Grad Zagreb,2235.9985302133,1636.0052542014,1432.5224508383,1560.3428683624,1517.384139467,1390.1916180349,1455.52821221,1573.7094414621,1638.7175745181,1566.7752031336,1615.9226081473,1724.4954599939,1861.1733785772,2118.0850132357,2276.5308190659,2092.7644539832,2162.8541390089,2487.5098382781,2264.2564997775,2286.8309853012,2363.5845731273,2284.1359713079,2094.6762648168,1993.6730745697,1691.7731296904,1832.3620083125,1941.4009342904,2229.4588779274,2020.2291509226,2056.1600028571,2175.09791258,2079.0597580383,1981.2291032073
GWP_100_AR5_GHG,HRV,Croatia,HR06,Sjeverna Hrvatska,5367.6971342713,4345.6198962457,3722.2423353771,3958.9824332856,3928.2477943994,4015.2678818701,3853.5336925202,4071.7721315387,4115.0757115867,4044.1568827614,4017.259088457,4101.7150818306,4223.7295095942,4475.3529000206,4580.9435652048,4607.5790132813,4707.9569067103,4839.3331096333,4635.0274312077,4571.5290363711,4522.3988746004,4482.5935814579,4297.10628252,4325.7228344287,4372.6324749707,4351.5997704154,4323.9281099586,4874.3623762358,4326.9700778171,4025.6128093023,4220.6656030202,4154.0733473644,4267.8327193057
GWP_100_AR5_GHG,HUN,Hungary,HU,,484.38848004498,301.79023246531,270.87892057974,245.90709590118,239.85023941125,227.58842423017,225.70354947507,227.54971673797,230.2368753552,232.26488883397,212.00417919741,217.2591909622,215.99420611358,247.51612472317,227.82086826683,235.60349201985,229.94595249799,217.86152618074,208.02211744312,193.40824263868,184.48330658129,178.25294421305,185.26186093392,175.02304248655,175.77186409593,182.69638369382,180.75322719544,188.58531164731,183.31012850112,180.96886569508,159.31697509229,162.92842414509,154.42260163659
GWP_100_AR5_GHG,HUN,Hungary,HU11,Budapest,6624.1916152088,6583.9228571672,5518.3964618806,5465.0411618015,5523.487359419,5389.2167099671,5526.4947877194,5089.105352041,4649.3234266654,4768.6712205141,6709.9844009083,7034.7012422623,8341.4114721964,8632.0261365842,8926.809086723,9067.2941836779,9383.5987973136,9288.6827374072,8989.0630054176,7756.3669302071,8261.8589837541,6752.8938336295,6283.8939730655,5637.1315137424,5410.1229139877,5807.2313843412,5912.7378234855,6385.2551628707,6268.2471084986,6356.4940019822,6438.721548466,6731.4029540448,6100.9893043618
GWP_100_AR5_GHG,HUN,Hungary,HU12,Pest,8689.4641057668,8182.1770090652,7147.4874663858,7528.3214107068,10151.763082729,10302.369271144,11103.310224662,11687.376763504,10122.703542537,10386.111311374,7915.4256946736,8067.2543807969,8733.1744297918,8856.7909385246,8699.6272815694,8878.7365723593,9075.4025859101,8472.9982282265,8567.1447574338,7847.04937821,7563.613978013,8220.635848342,7656.2307908866,7258.0703681827,7350.4253250657,7602.5622974547,8086.8352674469,8578.3205855688,8663.9416472761,8876.2563922217,8801.1478580434,9268.54948846,8680.2165352243
GWP_100_AR5_GHG,HUN,Hungary,HU21,Közép-Dunántúl,26651.971367997,22948.268233101,19384.71448625,19171.501651569,17108.200700185,16687.774535945,17779.737522565,16621.236229054,16359.500445235,16330.002200811,14968.569710929,15039.189489525,14772.406255533,14919.542683763,14909.957136647,14115.646141328,13646.955139136,12990.904256192,12000.820271187,10146.950434473,10498.030924391,11241.742426421,10985.808509618,10822.094684453,11038.395585484,11614.22489149,11399.129698686,12805.460704854,12721.833922519,12024.385687336,11594.628302629,11747.566468666,10945.607726645
GWP_100_AR5_GHG,HUN,Hungary,HU22,Nyugat-Dunántúl,6823.407076803,6413.3738255895,5449.9967252865,5462.344221856,5466.1150018522,5355.8168018833,5542.3037383003,5241.4993611229,5120.2481164925,5271.9232037966,5163.1543142005,5316.9500409836,5834.6807609375,5835.2972686914,5947.0700824887,6093.0601290106,6007.1731625064,5852.2802048443,5825.2320807044,5550.7282596027,5541.8930684918,6490.3596600681,6137.0248787386,5917.2157235866,5954.932998266,6311.3324081211,6295.2562782855,6879.434118018,7033.2933189896,7185.7232380665,6997.2413077256,7355.6417136328,6996.5744270759
GWP_100_AR5_GHG,HUN,Hungary,HU23,Dél-Dunántúl,9618.4621351289,8804.1134008892,7607.1152688131,7656.039832062,7651.1807338377,7519.6537848196,7630.957012019,7499.4297658699,7476.8107612881,7630.7006671599,7469.7141732217,7655.4610972065,8062.0180701585,8124.0258935783,8183.206031646,8256.4190109719,8150.5901025917,7953.5607568422,7752.0402601802,7248.0898126854,7024.3975958048,6777.6596649412,6637.3482003115,5989.8938502641,6142.8203214313,6529.9488310532,6584.9720666272,6939.1308625915,7492.4122237204,7925.2462481347,7663.7431608614,7968.4013053991,7737.9780618326
GWP_100_AR5_GHG,HUN,Hungary,HU31,Észak-Magyarország,18915.496324861,19226.830458237,19199.708478031,19917.017476291,19383.729048496,19308.089555329,18836.804460691,19427.10448129,21286.936438614,20716.484508597,19636.063770409,19855.428988046,18488.190595896,18822.590856919,17246.665821184,16403.780024179,15864.519207052,16384.444447091,15773.778390518,14242.991758244,14257.425155256,13220.551116926,12369.098096784,11761.85297767,11456.018705059,11631.204411384,11752.303030152,13718.664458346,13209.830936089,11433.876058443,10559.522324224,10465.716312757,9578.9524894795
GWP_100_AR5_GHG,HUN,Hungary,HU32,Észak-Alföld,10076.319786517,9576.4840691357,7989.7380242111,8190.544719364,8003.4603055069,7825.5515826296,8235.1909937603,7878.8903514843,7776.4122663082,7999.1811262671,8371.0003615389,8681.5182275683,9220.2554847744,9380.0627225746,9364.7822268618,9404.4294454584,9228.8420072118,9066.5373261843,8867.1637948407,8370.6244316105,8280.2216876021,7991.3456981342,7534.2822135458,7491.2411431195,7455.7625604071,7740.0277176145,7750.6657325832,8662.789014638,8587.5782072641,8718.4062552492,8559.5745946866,8959.9564154655,8570.4911291039
GWP_100_AR5_GHG,HUN,Hungary,HU33,Dél-Alföld,8897.2308536348,8534.1395010034,7166.6200500201,7087.4860068882,6934.3801685089,6764.2367348634,7010.3786453088,6792.7133558711,6665.3686031633,6865.3873933747,6761.7663951362,6972.2184573089,7567.0837004217,7599.2277227805,7708.3455232873,7789.0971082335,7646.2334806071,7355.5551003262,7294.0130805945,6994.2085074708,6994.0873056057,6862.4002410848,6525.3291752024,6717.7800209428,6947.7472289162,7062.8113139545,7422.0815392931,7294.2528942265,7365.7294442938,7422.4777424764,7324.3169216227,7672.9504212019,7442.3988997978
GWP_100_AR5_GHG,IRL,Ireland,IE,,258.78271540714,265.0820727167,240.18444286383,289.29490358868,300.07061620976,276.46771536528,303.81761282871,321.07270644889,347.84897062085,378.60516708531,418.15492638165,440.98865814286,447.51926896431,440.0528552647,487.01802812837,496.22977924563,659.40704880997,573.26062547577,524.20821226445,471.21856618865,445.85940611428,350.51690487149,356.5540575278,351.83062115452,383.14393515289,332.27842126376,366.72911865147,337.31194474757,361.88812657655,377.37669939302,406.16487235947,415.96198900283,444.28492632372
GWP_100_AR5_GHG,IRL,Ireland,IE04,Northern and Western,11234.357323468,11410.78519472,11382.166271273,11543.027458859,11823.946830351,11901.25724374,12123.816405208,12443.924633778,13059.925955723,14667.990605367,15550.751685567,15960.909959545,15708.256188544,16053.54225658,15695.053130991,15548.956299761,16748.107047715,15776.770896466,15137.468395484,14069.436046773,13465.462736415,12704.361006625,12582.223034632,12551.529239418,12699.139045648,12908.147318913,13696.464000524,13713.620012711,13192.795443421,13123.889196353,12718.220309794,12976.386826862,13359.509399353
GWP_100_AR5_GHG,IRL,Ireland,IE05,Southern,29497.934088239,29962.945281019,30470.49022213,30571.146556274,31039.867572561,31431.420812073,31942.203549079,32645.736983801,33750.341977712,34489.459152552,35621.222819774,37087.972531691,35731.90926443,34478.52570268,33849.901737677,35355.934971733,34502.64073878,33181.154663108,32688.984846222,30198.708340288,30838.492280262,29247.837925504,30601.417214505,29724.688409946,29931.07310392,31541.060744332,32936.991094916,32180.783174672,29728.549139595,28053.694955773,26608.984444156,27459.035510556,27844.553648912
GWP_100_AR5_GHG,IRL,Ireland,IE06,Eastern and Midland,16600.292139449,16499.039557544,16045.840924986,16499.725345202,17216.292160582,17425.629403717,18162.187133394,18707.937907415,19816.804479557,21443.063295753,23055.999651687,23708.82209999,23816.623813508,24425.314511641,24217.092564298,23938.326060703,24055.845698484,24004.795967985,23779.501948567,21958.593001908,20989.496670063,19367.529576231,19236.344331647,19320.137993432,19023.289521681,19239.272274718,20516.159880578,20389.850647589,20335.026882818,20151.401188702,19729.411487111,20249.541521483,20770.793176146
GWP_100_AR5_GHG,ITA,"Italy, San Marino and the Holy See",IT,,4254.0192706299,4448.0054816885,4476.9917776469,4522.527587873,4611.7353466653,4824.3853668815,6171.9471000802,6219.6732152864,5731.4192645203,7857.6415289701,7998.9124700638,7939.0140918499,7911.0321548887,8446.732796832,8328.1198947817,8260.4003894206,8350.1447445131,8257.310924225,8354.0549289089,7219.923208578,7049.7414984711,6847.9575488767,6367.6642637449,6465.0529883312,6289.2457259714,6268.5592892502,6497.2108514983,6178.8451186808,5684.9740681507,5661.8581142959,4562.6832150879,4758.6322504874,5473.924984611
GWP_100_AR5_GHG,ITA,"Italy, San Marino and the Holy See",ITC1,Piemonte,34474.472764231,34680.639761373,33274.729009576,33235.989151892,32743.098846089,34339.354079891,34602.798911421,34674.241031965,35788.590421144,36978.202725499,33186.662059099,33127.722532939,33808.771091131,35617.167598084,39165.290670919,41135.101949008,39856.131676315,40226.48444862,40266.034063953,37801.3162598,38292.048739951,37496.612693083,35171.978933193,33099.193558742,31391.82681666,31903.362385744,32939.211831567,33103.100252233,32925.806816305,32798.99468486,30041.10902557,32073.49020884,32241.206246709
GWP_100_AR5_GHG,ITA,"Italy, San Marino and the Holy See",ITC2,Valle d’Aosta/Vallée d’Aoste,1020.706343941,1040.0544375378,1057.6216536187,1072.5082586581,1049.6740334831,1083.9443017604,1096.4125372063,1097.1057548083,1134.0424274085,1151.8015820251,1146.1531561124,1161.0427849034,1172.2590769881,1193.8314262476,1200.8417997026,1210.3417614805,1201.0514749689,1196.4405799504,1169.2983434723,1128.4280156619,1124.9277088349,1084.81248561,1057.7462093406,1044.8621381401,1030.6582719557,1030.7187404387,1019.6249333084,997.67644451384,1005.6436237021,1000.7423183619,867.662088591,943.30636317302,951.18321790188
GWP_100_AR5_GHG,ITA,"Italy, San Marino and the Holy See",ITC3,Liguria,18236.878299085,16322.652570512,12751.936956897,11245.461194493,11601.208774641,12702.110609715,12356.657332373,12163.795807297,12636.828439662,12968.167757488,17385.710049603,17770.981924169,18353.341573411,18332.496198745,19407.472639059,18919.051012557,18638.785770982,20571.531504109,19852.225522896,17847.864345395,16498.543718317,16464.625296146,16925.942827425,15554.035549611,14912.379294573,14739.915742054,13707.944087211,10344.761239034,9465.4836585831,8960.2990655359,7805.3625871398,8528.0868895808,7643.6608527449
GWP_100_AR5_GHG,ITA,"Italy, San Marino and the Holy See",ITC4,Lombardia,81492.239068782,80280.857099331,80908.445804018,80031.651352605,78646.128766485,81977.321825702,81150.133900834,79528.712342437,79918.127012972,79858.864486873,79191.349709449,77331.700353988,77353.430144122,85674.051820647,90035.115340263,94131.824047634,89956.965500286,87108.153127222,85163.764158349,76374.463558759,77948.19168669,76066.856200424,72991.573552374,66725.937298725,63337.686611339,62854.006234406,67650.394350022,68622.478226625,68373.6923632,67724.598872518,63523.706908783,67166.713362521,66938.917332632
GWP_100_AR5_GHG,ITA,"Italy, San Marino and the Holy See",ITF1,Abruzzo,8808.0113310637,9024.4568591292,9048.700914785,9076.4092265759,9650.2460695205,10033.036835279,10047.899095701,9964.4311098004,10871.22039783,11340.046558729,11887.364975193,11621.543855249,11456.918794189,11568.89060592,11406.998647728,11383.401192662,11074.197893169,10982.491774653,12389.543820763,11131.507372251,11119.638323446,10720.968348395,10238.969632261,9678.8521269295,9285.1713106805,9418.549934173,10358.832473601,9560.6750714864,9476.6137247088,9499.9926602625,8612.1695565042,9285.4717338643,9408.5207426252
GWP_100_AR5_GHG,ITA,"Italy, San Marino and the Holy See",ITF2,Molise,3085.9788903093,3122.726538305,4859.405309308,4839.3505886751,4415.9547191534,4577.1202817349,4449.8355671487,4023.2278011141,4272.3910692504,4466.6587970279,5152.2255743609,4894.1674929904,4744.7171132122,4655.3927788535,4590.0257356749,4560.1038503277,6184.2014870735,6142.1624982636,5593.2479455945,4709.9998413503,4684.2262506075,4537.0003803119,4166.6003188506,3701.8985925473,3501.3733463272,3546.5794198036,3703.8571283202,3704.4239618732,3586.2185802101,3690.1690533212,3361.7288472005,3641.7458598981,3742.932693603
GWP_100_AR5_GHG,ITA,"Italy, San Marino and the Holy See",ITF3,Campania,17312.916735943,17867.252272956,17681.368961364,17684.025477059,17116.540868628,17967.689610029,18104.731568908,19572.914920681,20446.011201855,21200.09649451,21695.810668788,21553.818561735,21159.54326639,21501.18886919,21521.727984914,21829.700831378,21136.629913571,22395.800926009,21503.321464422,20699.109190957,20473.81077357,19852.3497739,18797.981744572,18001.525491824,17058.7097009,17694.943282202,17781.228775318,17699.008468816,17599.748836917,17514.565209501,15964.042239656,17182.272712986,17129.500177738
GWP_100_AR5_GHG,ITA,"Italy, San Marino and the Holy See",ITF4,Puglia,37896.019619954,38953.006355196,36898.156039371,35285.801833838,36419.045032856,39073.75891297,37322.013078299,37140.575837046,37351.252487005,37309.718810953,38919.225882348,40966.90189869,41696.178200783,44477.242683773,48467.521055835,49683.499520875,50242.588938332,49224.437772653,47443.576169159,38267.370158798,39827.816101503,41463.399383255,41028.143356986,37572.565804906,35741.901790855,35944.190532652,33342.95276483,33101.035633892,31658.40724011,28167.334802517,24655.636028072,25842.457698558,27266.175284759
GWP_100_AR5_GHG,ITA,"Italy, San Marino and the Holy See",ITF5,Basilicata,6266.9900110187,6355.2991269219,6353.081580412,6383.9172750851,6367.2742284663,6581.9479553959,6591.9086987368,6752.6361447609,6912.9162523831,6966.5073675408,6010.6500001631,5919.4150863897,6013.6946722368,6355.4632800206,6613.6103924681,6606.074814896,6468.2383735033,6386.8687543332,5924.3334978882,5855.3795657001,5865.6905564269,6073.4005590554,5577.5464449939,5716.052709261,5646.7356669262,5735.2382733408,5433.2290600682,5252.7403489852,5526.7760827933,5427.2986510759,4195.9394381214,4520.6596137754,4526.1684253658
GWP_100_AR5_GHG,ITA,"Italy, San Marino and the Holy See",ITF6,Calabria,18097.223130665,18268.607310928,19291.847038565,19019.004062527,18837.512565153,20415.131769292,20532.128616702,19713.209660665,19390.197843113,18379.350161357,19009.865349046,18140.558282213,18508.032200786,17664.935006003,16584.147684066,15422.651784359,17248.04859372,16099.514008956,18523.918856565,15857.431328236,16923.441554785,15890.150102731,14875.316452958,13345.34469099,12821.540942448,13169.897499644,13471.204024982,13724.765063052,13206.71720545,13357.285321478,12197.273838982,13169.386203427,13319.013326345
GWP_100_AR5_GHG,ITA,"Italy, San Marino and the Holy See",ITG1,Sicilia,43173.351834823,41967.811061141,41739.44730377,41760.833294315,40844.330017023,42906.691774844,41936.874673873,41736.756099365,42361.945039269,42564.846406014,43540.818004818,42761.052541513,43296.572596162,42455.719831398,44664.456753253,44088.554201123,40643.406195128,39493.418471578,37313.953456043,33014.943885855,35935.761792457,34386.413801225,31864.935458072,28313.860888262,26878.940821072,28377.017178677,27680.643198094,28461.617197397,28097.092524246,27980.703121404,25237.548664284,27244.380234797,27291.645308941
GWP_100_AR5_GHG,ITA,"Italy, San Marino and the Holy See",ITG2,Sardegna,21125.427589822,20694.492265527,21635.506398029,21802.907217359,21964.005701818,23048.232933285,22730.561705358,22781.964079947,23450.919737864,23300.275167015,22943.982816904,22908.333487389,23993.734635766,24051.66681529,24680.969080911,25956.043580704,25314.338488756,25142.537930503,24509.471554253,22474.691973513,21905.028128842,21991.110950204,21371.345411688,20134.872934942,19393.117803467,20300.124398585,18526.047799447,18931.750446012,18664.564756833,17222.705000373,14916.445486773,16219.110796508,16726.554263966
GWP_100_AR5_GHG,ITA,"Italy, San Marino and the Holy See",ITH1,Provincia Autonoma di Bolzano/Bozen,3062.7057373928,3156.7981442083,3175.1407110278,3239.5220091785,3171.5499234355,3321.4903762229,3377.1798866203,3444.1585514338,3612.8133501135,3711.4629481961,3146.1492872209,3189.9385884887,3207.425717626,3462.8778136618,3662.1832984727,3713.7033055198,3681.761037234,3643.8081344747,3585.5333405622,3475.9242771261,3493.8509088416,3355.9702520256,3227.2859825944,3165.3467140609,3095.4993476425,3204.581253365,3196.1351123222,3142.2306891699,3215.652758743,3175.0396316322,2812.37537765,3046.1160744189,3056.2479483058
GWP_100_AR5_GHG,ITA,"Italy, San Marino and the Holy See",ITH2,Provincia Autonoma di Trento,4137.2113159991,4272.7388632682,4249.7677059313,4249.6391286338,4261.60442926,4434.3342543969,4467.9962582719,4554.5996383991,4692.7479686377,4740.1594379641,4492.1590548019,4540.5310888503,4550.3297555008,4803.0351782607,4706.8797611026,4687.7789622476,4615.7213417484,4566.0642140458,4576.7366195864,4259.1533485546,4311.7978749092,4002.7417548245,4247.6594047634,3778.3473240669,3700.9877735846,3749.8783916792,3699.3094256179,3712.7649772975,3747.186829671,3687.8806232576,3326.8625772312,3601.8646311714,3565.9966252184
GWP_100_AR5_GHG,ITA,"Italy, San Marino and the Holy See",ITH3,Veneto,70144.424590641,68411.529668189,68931.312581018,68069.490325349,68515.756694697,72719.435017969,71033.695057026,69814.689229185,70062.965663815,68386.521871911,67899.378853945,70255.789997506,71349.78712202,70415.382996256,68082.072542356,64818.286261297,60535.54781574,57527.665275231,55856.901026379,50038.985213244,49618.195627587,47575.400711305,46366.703222988,44462.492737475,42882.854433982,47711.839077884,39853.179949291,39428.644811891,39269.254726844,37110.816338833,33730.727559574,36131.646986602,35187.941806428
GWP_100_AR5_GHG,ITA,"Italy, San Marino and the Holy See",ITH4,Friuli-Venezia Giulia,13510.963866124,13358.133583126,12770.181638001,12410.242371846,12590.214444649,13175.421384151,13075.617408743,13314.902906657,13554.954616354,13649.90250973,13312.847815929,13642.657104841,13696.127081848,14499.849849453,14606.682250302,14429.320108795,16049.592794248,15797.535286538,14940.259135456,13446.186449862,13829.243963645,13474.809275305,12879.821103445,11999.294943606,11572.47624527,11626.259137336,11484.21087072,11405.881309152,11295.097697881,10854.718658158,9817.0611365975,10626.390260912,10819.145966441
GWP_100_AR5_GHG,ITA,"Italy, San Marino and the Holy See",ITH5,Emilia-Romagna,45504.266142534,44880.203407637,43504.439401592,43311.108439864,42032.12735118,43967.100024472,44244.034456468,44696.138828533,45112.073316864,46024.248946357,43438.198527222,41046.549502118,47858.538829262,53977.148257995,49764.836771302,48995.125640567,49674.968285155,51163.841299975,45927.332769497,42474.096539229,42507.922077174,40974.735299551,39560.636305353,36956.146949331,35558.529139263,34542.316138322,37417.447445972,37388.364744453,37320.749341472,36923.996155658,34160.304446515,36382.301442529,36563.611572673
